Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Occupation_Numeric,Credit_History_Age_Numeric,Payment_of_Min_Amount_Numeric,Payment_Behaviour_Numeric,Credit_Score_Numeric
14.0,15303.58,1179.2983333333334,8,6,23,7.0,43,17.0,15.86,7.0,1602.27,25.471703394102136,68.24132048087836,79.92486,259.76364,8,216,1,4,3
14.0,39234.08,3201.5066666666667,8,9,31,4.0,53,18.0,4.94,12.0,2176.02,30.450789161313747,98.56485052879101,325.08722,176.4986,8,120,3,5,3
14.0,8763.22,712.2683333333333,5,7,34,6.0,15,9.0,10.28,7.0,2175.13,39.82475714482168,22.517177235306157,51.72909,286.98056,5,108,1,4,3
14.0,8684.39,987.6991666666668,6,5,15,5.0,22,8.0,17.07,6.0,2587.35,26.201147935850052,29.983603521161605,34.38223,324.40408,11,72,1,4,2
14.0,23445.47,1870.789166666667,4,5,18,6.0,8,16.0,7.77,5.0,1455.88,28.305875131827435,109.79214009301548,222.8126,144.47418,4,180,1,4,2
14.0,23445.47,1870.789166666667,4,5,18,6.0,5,16.0,8.77,5.0,1455.88,36.14973047798954,109.79214009301548,189.24036,178.04643,4,180,1,4,2
14.0,23445.47,1870.789166666667,4,5,18,6.0,5,16.0,8.77,5.0,1455.88,35.93548610794108,109.79214009301548,166.453,200.83377,4,180,1,4,2
14.0,23445.47,1870.789166666667,4,5,18,6.0,5,16.0,8.77,5.0,1455.88,28.48978976389657,109.79214009301548,209.33055,157.95622,4,180,1,4,2
14.0,18719.74,1843.9783333333332,8,3,32,2.0,7,8.0,9.79,12.0,1737.35,31.157115590467075,21.59014347532973,84.75317,368.05453,12,0,1,4,3
14.0,7005.93,835.8275,10,7,30,6.0,21,6.0,8.49,9.0,1703.39,34.59507588999611,18.672909361455407,78.15187,276.75797,7,132,3,4,3
14.0,7005.93,835.8275,10,7,30,6.0,21,6.0,5.49,9.0,1703.39,38.62458787670688,18.672909361455407,15.30177,299.60806,7,132,1,2,3
14.0,15419.66,1451.9716666666666,4,5,24,7.0,16,14.0,17.1,10.0,1852.93,28.37996331951299,75.57783969043248,121.515945,238.10338,9,144,1,4,3
14.0,15419.66,1451.9716666666666,4,5,24,7.0,21,11.0,17.1,10.0,1852.93,25.06486648085968,75.57783969043248,127.070206,232.54912,9,156,1,6,3
14.0,15419.66,1451.9716666666666,4,5,24,7.0,20,11.0,17.1,10.0,1852.93,36.21107478561618,75.57783969043248,119.77052,239.8488,9,156,1,4,3
14.0,15419.66,1451.9716666666666,4,5,24,7.0,21,8.0,17.1,10.0,1852.93,34.54469332842268,75.57783969043248,183.62415,175.99518,9,156,1,4,3
14.0,15419.66,1451.9716666666666,4,5,24,7.0,21,11.0,17.1,10.0,1852.93,34.854759998467536,75.57783969043248,118.837364,240.78197,9,156,1,4,3
14.0,17683.37,1454.6141666666665,8,8,16,7.0,20,20.0,11.88,11.0,2600.36,27.253261592431482,89.91662941262156,119.47766,206.06712,10,72,1,6,2
14.0,17683.37,1454.6141666666665,8,8,16,7.0,20,17.0,11.88,11.0,2600.36,33.38712445755163,89.91662941262156,141.0653,204.47948,10,72,1,4,2
14.0,17683.37,1454.6141666666665,8,8,16,7.0,20,20.0,11.88,11.0,2600.36,38.3877602946444,89.91662941262156,88.696014,226.84877,10,72,1,1,2
14.0,20256.39,1971.0325,8,6,21,7.0,52,19.0,14.89,10.0,1803.77,38.024683098726676,70.63605834281462,225.96017,190.50702,14,108,1,4,3
14.0,20256.39,1971.0325,8,6,21,7.0,52,18.0,10.89,15.0,1803.77,37.33012242286231,70.63605834281462,38.177147,328.29004,14,108,1,3,3
14.0,14428.91,1029.4091666666666,6,8,28,5.0,53,24.0,1.5,12.0,1726.92,30.85893409479,39.761412232519305,73.71121,259.4683,14,192,1,6,3
14.0,14428.91,1029.4091666666666,6,8,28,5.0,53,24.0,1.5,12.0,1726.92,25.96857557417179,39.761412232519305,133.88675,219.29276,14,204,1,4,3
14.0,36471.78,3120.315,4,4,9,4.0,24,11.0,11.87,8.0,514.68,37.96891413357307,87.0526891829667,59.159298,415.81952,8,0,1,2,2
14.0,36471.78,3120.315,4,4,9,4.0,24,9.0,11.87,8.0,514.68,30.91066041610157,87.0526891829667,112.18119,362.7976,10,288,1,2,2
14.0,36471.78,3120.315,4,4,9,4.0,24,13.0,11.87,8.0,514.68,31.11177647541451,87.0526891829667,138.61559,356.36322,10,288,1,6,2
14.0,70582.0,5643.833333333332,8,5,31,2.0,23,14.0,12.35,9.0,1963.24,25.488480806727747,96.26348532603676,306.52856,451.5913,13,96,1,4,3
14.0,70582.0,5643.833333333332,8,5,31,2.0,23,14.0,12.35,9.0,1963.24,25.33058966621166,96.26348532603676,74.71439,643.40546,13,96,1,2,3
14.0,35374.6,3159.883333333333,3,6,25,2.0,12,10.0,9.6,6.0,2303.35,31.92835672609177,29.49308118700687,40.91511,485.58014,7,192,1,3,3
14.0,35374.6,3159.883333333333,3,6,25,2.0,12,10.0,9.6,6.0,2303.35,33.198373855552425,29.49308118700687,263.16895,293.32632,7,192,1,6,3
14.0,35374.6,3027.8917526779805,3,6,25,2.0,12,10.0,9.6,6.0,2303.35,28.22480593287387,161.48466184235969,90.47282,446.02243,7,192,1,2,2
14.0,24278.95,1944.2458333333332,8,3,13,7.0,16,15.0,14.63,7.0,1448.3,30.737810791336173,70.93607020198291,259.0289,154.45963,15,228,1,4,2
14.0,24278.95,1944.2458333333332,8,3,13,7.0,19,17.0,7.63,7.0,1448.3,24.25724988145276,70.93607020198291,96.319244,287.16925,15,228,1,1,2
14.0,24278.95,1944.2458333333332,8,3,13,7.0,19,15.0,7.63,7.0,1448.3,35.433135523337725,70.93607020198291,33.526386,329.96213,15,0,1,3,2
14.0,24278.95,1944.2458333333332,8,3,13,7.0,19,15.0,7.63,7.0,1448.3,29.46261053040853,70.93607020198291,47.00102,346.4875,15,228,1,6,3
14.0,43592.1,3776.675000000001,9,10,28,9.0,30,18.0,23.28,8.0,2794.26,35.73210953952665,243.69957785186384,83.4236,300.5443,8,36,1,2,3
14.0,43592.1,3776.675000000001,9,10,28,9.0,26,20.0,23.28,8.0,2794.26,34.91078849297265,243.69957785186384,89.465034,284.5029,10,48,1,3,3
14.0,43592.1,3776.675000000001,9,10,28,9.0,26,20.0,23.28,8.0,2794.26,28.367351951660552,243.69957785186384,341.02054,82.94738,10,48,1,6,3
14.0,62646.42,5440.535,6,4,29,3.0,12,14.0,13.44,12.0,2159.47,35.31189294030554,83.82403566642373,279.12393,441.10553,8,108,1,1,3
14.0,62646.42,5440.535,6,4,29,3.0,14,14.0,7.44,12.0,2159.47,30.026746385625863,83.82403566642373,102.26364,607.9658,8,120,1,2,3
14.0,62646.42,5440.535,6,4,29,3.0,12,14.0,7.44,12.0,2159.47,41.690829982405,83.82403566642373,197.67624,512.5532,8,120,1,2,2
14.0,62646.42,5440.535,6,4,29,3.0,17,14.0,7.44,12.0,2159.47,30.24231902081507,83.82403566642373,208.01204,502.21744,8,120,3,2,3
14.0,20986.84,1846.9033333333332,9,10,17,3.0,32,16.0,19.35,10.0,1917.48,39.25759941423714,49.83825003896327,46.04036,338.81174,12,108,1,2,3
14.0,20986.84,1846.9033333333332,9,10,17,3.0,31,16.0,22.35,10.0,1917.48,28.259850358087412,49.83825003896327,155.89612,248.95596,12,108,1,6,3
14.0,20986.84,1846.9033333333332,9,10,17,3.0,32,16.0,19.35,10.0,1917.48,36.58144488659517,49.83825003896327,76.58589,308.2662,12,120,1,2,3
14.0,20986.84,1846.9033333333332,9,10,17,3.0,32,13.0,21.35,11.0,1917.48,36.47242267833582,49.83825003896327,142.39256,272.4595,12,120,1,5,3
14.0,20986.84,1846.9033333333332,9,10,17,3.0,31,16.0,19.35,11.0,1917.48,24.149137837605547,49.83825003896327,77.6555,317.19656,12,120,3,1,3
14.0,11877.735,724.8112500000002,3,4,15,4.0,12,8.0,9.64,6.0,172.91,30.799635610780285,22.91934962943081,42.146156,297.41562,2,360,1,4,2
14.0,11877.735,724.8112500000002,3,4,15,4.0,14,10.0,9.64,6.0,172.91,28.33429488222825,22.91934962943081,31.159054,288.4027,2,360,1,6,2
14.0,11877.735,724.8112500000002,3,4,15,4.0,14,6.0,9.64,6.0,172.91,37.99225436091234,22.91934962943081,12.280756,277.281,2,360,1,3,1
14.0,35397.98,3077.831666666667,6,5,11,6.0,5,10.0,15.51,6.0,1892.22,25.65091966904876,139.94111483792653,135.30447,322.53757,8,216,1,4,2
14.0,35397.98,3077.831666666667,6,5,11,6.0,6,10.0,15.51,6.0,1892.22,33.05138630768909,139.94111483792653,200.77621,257.06583,10,216,1,4,1
14.0,35397.98,3077.831666666667,6,5,11,6.0,6,10.0,15.51,6.0,1892.22,32.53612978648768,139.94111483792653,141.21939,286.62265,10,216,1,1,1
14.0,35397.98,3077.831666666667,6,5,11,6.0,5,10.0,15.51,6.0,1892.22,38.72626092167253,139.94111483792653,238.00127,219.84079,10,216,1,4,1
14.0,10041.885,945.82375,10,7,16,3.0,30,18.0,19.61,11.0,2128.94,36.250790231562256,19.123555506016235,92.18003,273.27878,9,204,1,4,3
14.0,10041.885,945.82375,10,7,16,3.0,26,18.0,13.61,11.0,2128.94,27.068051358670377,19.123555506016235,43.374462,292.08435,9,204,1,1,3
14.0,16897.53,1165.1274999999996,5,4,25,4.0,27,17.0,8.85,11.0,2322.35,29.555593859831,50.24334519531418,122.53197,233.73743,8,156,3,4,3
14.0,46744.62,4111.385,7,9,27,2.0,18,7.0,9.45,9.0,2009.75,40.48275520391204,77.75856143005646,224.71837,378.6616,15,228,3,6,3
14.0,46744.62,4111.385,7,9,27,2.0,18,8.0,9.45,9.0,2009.75,33.288129180523725,77.75856143005646,323.90805,289.4719,15,228,1,6,3
14.0,46744.62,4111.385,7,9,27,2.0,18,8.0,9.45,9.0,2009.75,35.663489405732875,77.75856143005646,293.78586,329.59406,15,228,1,4,3
14.0,46744.62,4111.385,7,9,27,2.0,18,7.0,14.45,9.0,2009.75,39.894032212986325,77.75856143005646,52.794,530.58594,15,228,1,2,3
14.0,17492.31,1564.6925,7,9,27,3.0,44,15.0,15.15,7.0,2105.3,30.70656719397203,23.282682425480555,61.881332,361.30524,5,60,1,4,2
14.0,17492.31,1564.6925,7,9,27,3.0,41,15.0,15.15,11.0,2105.3,38.1693660202793,23.282682425480555,202.88142,220.30515,5,72,1,4,3
14.0,17492.31,1564.6925,7,9,27,3.0,44,15.0,11.15,11.0,2105.3,27.796226472526666,23.282682425480555,64.827644,348.35892,5,72,3,5,3
14.0,17492.31,1564.6925,7,9,27,3.0,44,12.0,16.15,11.0,2105.3,23.70800812903571,23.282682425480555,125.68056,297.506,5,72,1,4,3
14.0,17492.31,1564.6925,7,9,27,3.0,44,13.0,15.15,11.0,2105.3,28.44456164691855,23.282682425480555,126.82285,276.3637,5,72,1,6,3
14.0,30420.88,2545.0733333333333,6,7,18,6.0,34,28.0,3.99,14.0,2728.69,32.029952079127476,137.87894547042842,69.144775,297.4836,5,108,1,2,3
14.0,30420.88,2545.0733333333333,6,7,18,6.0,37,25.0,1.99,14.0,2728.69,28.930890604833394,137.87894547042842,288.4451,118.18328,5,108,1,4,3
14.0,30420.88,2545.0733333333333,6,7,18,6.0,35,25.0,1.99,14.0,2728.69,35.340338008356284,137.87894547042842,98.53708,268.0913,5,108,1,2,3
14.0,19132.66,1583.388333333333,4,3,32,4.0,15,20.0,9.2,7.0,2404.05,32.391460305453,45.17437938444678,95.118195,308.04626,13,168,1,4,3
14.0,19132.66,1583.388333333333,4,3,32,4.0,12,17.0,10.2,7.0,2404.05,37.68086196586201,45.17437938444678,146.96706,256.1974,13,168,1,4,2
14.0,19132.66,1583.388333333333,4,3,32,4.0,12,17.0,7.2,7.0,2404.05,38.844292663316175,45.17437938444678,89.787254,313.3772,13,0,1,4,2
14.0,19132.66,1583.388333333333,4,3,32,4.0,12,20.0,7.2,7.0,2404.05,36.63413377590436,45.17437938444678,161.92668,241.23776,13,168,1,4,3
14.0,19132.66,1583.388333333333,4,3,32,4.0,12,18.0,7.2,7.0,2404.05,34.319899636438066,45.17437938444678,212.50986,190.65459,13,180,1,4,2
14.0,16697.83,1662.4858333333334,10,8,19,7.0,30,19.0,16.88,8.0,2514.35,24.79939339763232,67.60115189277269,86.295235,272.3522,13,132,1,1,2
14.0,16697.83,1662.4858333333334,10,8,19,7.0,32,19.0,16.88,8.0,2514.35,38.825123971195936,67.60115189277269,200.65111,187.99632,13,132,3,4,2
14.0,16697.83,1662.4858333333334,10,8,19,7.0,32,19.0,16.88,8.0,2514.35,37.012964064514435,67.60115189277269,109.89055,258.7569,13,132,1,6,3
14.0,16697.83,1662.4858333333334,10,8,19,7.0,36,19.0,22.88,8.0,2514.35,33.297884164383724,67.60115189277269,75.02641,283.621,13,132,1,1,2
14.0,32198.23,2862.185833333333,5,5,10,5.0,31,11.0,18.27,7.0,857.14,33.444828982879876,126.4786617973768,145.24252,304.4974,9,156,1,4,2
14.0,32198.23,2862.185833333333,5,5,10,5.0,30,11.0,18.27,11.0,857.14,33.79300830849155,126.4786617973768,36.513134,373.22678,9,156,1,2,2
14.0,32198.23,2862.185833333333,5,5,10,5.0,30,11.0,12.27,11.0,857.14,24.352593695189604,126.4786617973768,43.7813,365.95862,9,156,1,2,2
14.0,32198.23,2862.185833333333,5,5,10,5.0,30,11.0,18.27,11.0,857.14,37.391556500912365,126.4786617973768,109.78811,319.9518,9,156,3,6,2
14.0,71267.18,6167.931666666666,7,5,17,4.0,15,13.0,12.14,5.0,158.2,42.09524640134903,204.60749151139078,123.43495,538.75073,6,240,1,2,2
14.0,71267.18,6167.931666666666,7,5,17,4.0,14,11.0,12.14,5.0,158.2,31.6606296143189,204.60749151139078,82.439545,579.74615,6,0,1,2,2
14.0,9846.715,547.5595833333333,7,5,6,6.0,9,15.0,9.3,5.0,1723.89,39.88013912889362,38.58543335707317,39.892433,256.2781,2,204,1,5,2
14.0,9846.715,547.5595833333333,7,5,6,6.0,9,15.0,10.3,5.0,1723.89,34.64761317440845,38.58543335707317,42.95996,263.21057,2,204,1,4,2
14.0,9846.715,547.5595833333333,7,5,6,6.0,9,15.0,10.3,5.0,1723.89,32.51099075333219,38.58543335707317,21.757702,254.41283,2,204,1,1,2
14.0,15629.225,1225.4354166666667,5,7,15,3.0,15,16.0,15.21,6.0,40.87,25.96509998473239,22.65433647760092,141.64165,248.24756,2,288,1,6,2
14.0,15629.225,1225.4354166666667,5,7,15,3.0,15,16.0,15.21,6.0,40.87,32.5909394516899,22.65433647760092,90.19248,279.69672,2,0,1,6,2
14.0,43183.56,3851.63,6,6,13,4.0,15,10.0,14.2,8.0,263.56,26.884397204215194,106.86769926352643,235.04689,303.2484,9,228,1,1,2
14.0,43183.56,3851.63,6,6,13,4.0,16,10.0,14.2,8.0,263.56,36.271025291688,106.86769926352643,79.15799,449.13733,9,228,1,2,2
14.0,43183.56,3851.63,5,5,13,4.0,15,13.0,21.2,9.0,263.56,38.07684913459835,106.86769926352643,150.55188,377.74344,9,228,1,2,2
14.0,43183.56,3851.63,5,5,13,4.0,15,10.0,14.2,9.0,263.56,30.232319964949497,106.86769926352643,178.90736,379.38794,9,228,1,5,2
14.0,43183.56,3851.63,5,5,13,4.0,15,10.0,14.2,9.0,263.56,26.12002699441573,106.86769926352643,405.21637,163.07892,9,228,3,4,2
14.0,65410.68,5282.89,9,10,33,6.0,26,18.0,24.3,8.0,2996.6,35.348027314767634,299.01111996837034,108.82055,380.45734,7,60,1,1,2
14.0,65410.68,5282.89,9,10,33,6.0,26,18.0,27.3,8.0,2996.6,32.13654496384394,299.01111996837034,151.42268,327.8552,7,72,1,2,2
14.0,65410.68,5282.89,9,10,33,6.0,26,18.0,25.3,8.0,2996.6,36.32243835611225,299.01111996837034,249.0449,270.23297,8,72,1,4,2
14.0,19556.16,1865.68,7,7,33,5.0,34,15.0,21.55,9.0,2850.96,28.804873945024642,65.79736994465519,193.03725,207.73338,15,60,3,5,3
14.0,70097.54,5850.461666666666,5,5,20,1.0,30,9.0,6.02,6.0,229.36,32.767325833235134,53.383301273521106,66.68395,704.9789,3,360,1,3,2
14.0,70097.54,5850.461666666666,5,5,20,1.0,30,9.0,13.02,6.0,229.36,25.528419693392326,53.383301273521106,181.06084,600.60205,3,360,1,2,2
14.0,70097.54,5850.461666666666,5,5,20,1.0,30,9.0,13.02,7.0,229.36,32.513502852699986,53.383301273521106,315.4921,496.17075,3,360,1,5,2
14.0,70097.54,5850.461666666666,5,5,20,1.0,30,9.0,6.02,7.0,229.36,26.93101618241429,53.383301273521106,200.69283,590.97003,3,360,1,1,2
14.0,70097.54,5850.461666666666,5,5,20,1.0,30,9.0,13.02,7.0,229.36,37.667744805201984,53.383301273521106,108.461784,673.2011,3,360,1,2,2
14.0,70097.54,5850.461666666666,5,5,20,1.0,35,9.0,13.02,7.0,229.36,26.382791322180648,53.383301273521106,207.41577,594.2471,3,360,1,6,2
14.0,15618.52,1284.5433333333333,7,7,22,7.0,27,17.0,20.03,9.0,2908.07,35.1547981280812,86.63741509709585,145.40932,186.40761,8,168,1,4,3
14.0,15618.52,1284.5433333333333,7,7,22,7.0,27,15.0,20.03,9.0,2908.07,33.78537057680654,86.63741509709585,101.704956,230.11197,8,168,1,4,3
14.0,43171.59,3812.6325,7,9,22,6.0,38,17.0,8.52,7.0,2028.14,25.78150666373736,158.1349646887396,73.091965,400.03632,3,180,1,2,2
14.0,43171.59,3812.6325,7,9,22,6.0,38,17.0,14.52,7.0,2028.14,24.218557732564214,158.1349646887396,52.860516,410.26776,3,0,3,3,2
14.0,7360.56,819.38,6,4,14,2.0,13,8.0,12.49,5.0,2534.17,31.807767565727325,6.4421698923847375,37.103752,318.3921,6,96,1,5,3
14.0,7871.81,763.9841666666667,7,10,33,3.0,45,18.0,7.22,7.0,1953.63,26.845529088998127,10.13245254860697,99.95223,256.31372,11,228,1,4,3
14.0,61651.29,5140.6075,9,9,32,6.0,22,21.0,3.11,12.0,1825.83,22.180615708895896,239.1958470475002,307.48206,227.38286,14,228,1,1,3
14.0,61651.29,5140.6075,9,9,32,6.0,26,21.0,3.11,12.0,1825.83,22.99999656678547,239.1958470475002,399.73236,145.13254,14,228,1,6,3
14.0,19531.18,1679.5983333333334,7,10,25,5.0,29,18.0,20.74,6.0,3047.42,36.20599004091392,68.0903573107929,222.96233,166.90715,5,0,1,4,3
14.0,19531.18,1679.5983333333334,7,10,25,5.0,28,16.0,20.74,6.0,3047.42,34.15093157182084,68.0903573107929,117.240234,272.62924,5,0,1,4,3
14.0,19531.18,1679.5983333333334,7,10,25,5.0,29,17.0,20.74,6.0,3047.42,36.845220602097285,68.0903573107929,161.90306,227.96642,5,12,1,4,2
14.0,19531.18,1679.5983333333334,7,10,25,5.0,29,16.0,20.74,6.0,3047.42,39.456866237879225,68.0903573107929,150.8295,239.03998,5,12,1,4,3
14.0,19531.18,1679.5983333333334,7,10,25,5.0,24,16.0,20.74,6.0,3047.42,34.04445105120157,68.0903573107929,62.61817,287.2513,5,12,1,2,2
14.0,60558.63,4948.5525,3,3,13,3.0,33,15.0,19.44,7.0,1151.07,30.93865130456707,114.91056051212395,323.45825,346.48645,8,168,1,4,2
14.0,60558.63,4948.5525,3,3,13,3.0,29,14.0,13.44,7.0,1151.07,26.9839467847688,114.91056051212395,376.97952,282.96518,6,168,1,5,2
14.0,60558.63,4948.5525,3,3,13,3.0,27,14.0,19.44,12.0,1151.07,23.67156135184013,114.91056051212395,205.34897,424.59573,6,180,1,2,1
14.0,46679.76,4108.98,5,4,8,3.0,19,22.0,11.19,4.0,629.26,40.07461054611394,74.41370181605484,30.044767,546.4395,3,60,1,3,2
14.0,46679.76,4108.98,5,4,8,3.0,23,19.0,11.19,6.0,629.26,32.20098851927993,74.41370181605484,256.1408,360.3435,3,60,1,6,2
14.0,20621.72,1849.476666666667,7,8,30,2.0,15,20.0,11.35,12.0,2309.82,38.121729194279645,29.602330765502074,62.72047,352.62488,3,216,1,1,3
14.0,20621.72,1849.476666666667,7,8,30,2.0,15,21.0,11.35,13.0,2309.82,26.63969952872809,29.602330765502074,228.67732,216.668,3,216,1,4,3
14.0,20621.72,1849.476666666667,7,8,30,2.0,15,20.0,11.35,13.0,2309.82,24.78590168215842,29.602330765502074,27.65239,377.69293,3,216,1,2,3
14.0,20621.72,1849.476666666667,7,8,30,2.0,15,21.0,11.35,13.0,2309.82,36.01174435469736,29.602330765502074,143.45702,291.88834,3,216,1,5,3
14.0,36228.2,2991.0166666666664,8,7,34,2.0,28,18.0,18.07,4.0,1643.06,38.62978580803159,47.25240768446396,171.35632,340.49295,2,216,1,6,3
14.0,36228.2,2991.0166666666664,8,7,34,2.0,27,18.0,18.07,4.0,1643.06,31.929425996966444,47.25240768446396,309.02652,232.82274,2,216,1,4,3
14.0,36228.2,2991.0166666666664,8,7,34,2.0,28,17.0,18.07,4.0,1643.06,33.24818320565885,47.25240768446396,282.53955,259.3097,2,216,1,4,3
14.0,15433.33,1421.1108333333334,8,3,5,2.0,17,18.0,17.86,7.0,2132.46,32.334387210214715,18.25010304531889,76.63974,307.22125,5,216,1,1,3
14.0,15433.33,1421.1108333333334,8,3,5,2.0,17,18.0,17.86,12.0,2132.46,26.677980202520004,18.25010304531889,160.89984,252.96114,5,216,1,4,3
14.0,15433.33,1421.1108333333334,8,3,5,2.0,14,18.0,17.86,12.0,2132.46,26.638961796729568,18.25010304531889,92.01283,321.84814,5,216,3,4,3
14.0,11253.46,808.7883333333333,3,6,6,4.0,25,11.0,16.52,6.0,1381.81,38.81612666053668,32.591081540714804,105.86979,232.41797,7,180,1,4,2
14.0,31273.54,2752.1283333333336,5,5,20,2.0,13,9.0,16.63,8.0,2382.3,29.183643871916342,49.93971220385049,35.11409,440.15903,9,96,1,2,2
14.0,31273.54,2752.1283333333336,5,5,20,2.0,10,12.0,7.63,8.0,2382.3,29.933814937940284,49.93971220385049,27.478685,437.79443,9,96,1,3,2
14.0,31273.54,2752.1283333333336,5,5,20,2.0,10,12.0,12.63,8.0,2382.3,30.16253348017598,49.93971220385049,248.33847,266.93466,9,96,1,4,3
14.0,31273.54,2752.1283333333336,5,5,20,2.0,17,15.0,12.63,8.0,2382.3,25.00412273731937,49.93971220385049,64.50938,400.76373,9,0,1,3,2
14.0,60546.72,4968.56,6,4,11,5.0,9,13.0,8.37,10.0,220.02,38.61700527112696,240.764162524638,267.38943,278.7024,12,84,1,4,2
14.0,60546.72,4968.56,5,3,11,5.0,11,16.0,8.37,10.0,220.02,36.468088632076224,240.764162524638,129.36272,376.72913,12,84,1,2,2
14.0,60546.72,4968.56,5,3,11,5.0,12,15.0,8.37,10.0,220.02,32.754750841328175,240.764162524638,181.20575,324.88608,12,84,1,2,2
14.0,21642.16,2048.5133333333333,8,7,16,3.0,24,20.0,5.29,6.0,1058.31,33.27493105401293,33.058791634853925,217.1967,244.59584,13,156,1,4,2
14.0,21642.16,2048.5133333333333,8,7,16,3.0,24,21.0,6.29,6.0,1058.31,31.450630504564074,33.058791634853925,132.82542,328.96713,13,156,1,4,2
14.0,58178.92,4670.243333333333,4,9,17,3.0,23,13.0,18.83,12.0,1712.86,25.388535783477284,80.96606489649757,314.72473,351.33353,10,96,1,5,3
14.0,15219.03,1330.2525,9,5,18,7.0,15,19.0,6.78,7.0,2213.1,24.568754379175854,76.13084675762164,86.36651,260.5279,5,108,3,4,3
14.0,16559.75,1589.979166666667,4,5,19,4.0,23,12.0,10.5,9.0,1716.01,30.020220704271825,31.92458954121993,44.501747,362.57156,3,120,1,5,3
14.0,9001.345,811.1120833333333,9,6,17,5.0,18,23.0,9.37,12.0,1492.66,37.47434619073178,22.87519142925941,53.490303,284.74573,10,228,1,5,3
14.0,9001.345,811.1120833333333,9,6,17,5.0,18,23.0,9.37,12.0,1492.66,29.092390853484922,22.87519142925941,60.803288,287.43274,10,228,1,4,3
14.0,9001.345,811.1120833333333,9,6,17,5.0,18,23.0,9.37,4.0,1492.66,28.46844340024116,22.87519142925941,73.63838,264.59763,10,228,1,5,3
14.0,21172.98,1887.415,4,3,5,3.0,21,20.0,14.66,8.0,409.58,29.758325223427118,32.635401796310894,121.42328,304.68283,11,348,1,6,2
14.0,37777.92,3055.16,3,4,20,5.0,30,20.0,23.37,9.0,1336.0,26.778224086272697,100.42794975590313,61.97512,393.1129,10,96,1,2,3
14.0,49718.55,4179.2125,7,10,27,6.0,27,16.0,5.5,4.0,1920.25,31.17779168220105,231.95678064503062,93.386246,342.57822,11,156,1,2,3
14.0,49718.55,4179.2125,7,10,27,6.0,27,17.0,5.5,7.0,1920.25,39.22062315224496,231.95678064503062,317.2574,138.70708,11,0,1,6,3
14.0,49718.55,4179.2125,7,10,27,6.0,27,16.0,5.5,7.0,1920.25,33.52769914466234,231.95678064503062,95.31684,340.64764,11,156,1,2,2
14.0,36849.5,3029.791666666666,8,6,25,9.0,42,23.0,3.88,10.0,2327.11,23.781232347476372,174.52908239784335,44.311733,334.13834,13,228,3,2,3
14.0,36849.5,3029.791666666666,8,6,25,9.0,42,23.0,-1.12,10.0,2327.11,28.95953541805093,174.52908239784335,74.736336,323.71375,13,0,3,6,2
14.0,36849.5,3029.791666666666,8,6,25,9.0,42,23.0,3.88,10.0,2327.11,35.9145840836123,174.52908239784335,105.48287,272.96722,13,228,1,2,2
14.0,10302.89,1146.5741666666668,8,5,16,8.0,52,20.0,23.6,12.0,3072.93,21.8279903822023,65.55971085683724,81.68838,247.40933,9,132,1,5,3
14.0,10302.89,1146.5741666666668,8,5,16,8.0,52,20.0,23.6,12.0,3072.93,23.81429757646241,65.55971085683724,46.11319,282.98453,9,132,1,5,2
14.0,10302.89,1146.5741666666668,8,5,16,8.0,52,18.0,23.6,12.0,3072.93,33.32165979050548,65.55971085683724,25.965858,263.13184,9,132,1,3,2
14.0,30393.47,2760.789166666667,3,7,8,1.0,26,13.0,13.66,7.0,648.66,34.40210078805609,13.590245544287178,93.04276,419.4459,3,156,1,2,2
14.0,15301.19,1484.0991666666666,8,6,30,3.0,5,19.0,9.26,12.0,2527.22,28.841190243831647,30.488863311308194,35.801178,322.11987,4,96,1,3,3
14.0,15301.19,1484.0991666666666,8,6,30,3.0,8,16.0,9.26,14.0,2527.22,32.95340155247984,30.488863311308194,124.94342,282.97763,4,96,1,6,3
14.0,10445.48,656.4566666666666,8,10,32,7.0,28,23.0,8.2,8.0,1744.07,23.807832104826232,56.976848674067014,80.55597,218.11285,6,0,3,4,3
14.0,10445.48,656.4566666666666,8,10,32,7.0,28,22.0,8.2,8.0,1744.07,29.619003979485868,56.976848674067014,25.278624,243.3902,6,168,1,1,3
14.0,10445.48,656.4566666666666,8,10,32,7.0,28,22.0,8.2,8.0,1744.07,38.005293191532274,56.976848674067014,72.44648,226.22234,6,168,1,6,3
14.0,10445.48,656.4566666666666,8,10,32,7.0,28,25.0,8.2,8.0,1744.07,32.380372662026275,56.976848674067014,51.115208,247.55362,6,168,1,4,3
14.0,28675.48,2154.623333333333,7,9,32,6.0,49,23.0,2.64,10.0,2360.5,30.473591579396142,81.71074600292461,37.57241,346.17917,1,180,1,2,3
14.0,28675.48,2154.623333333333,7,9,32,6.0,47,24.0,2.64,13.0,2360.5,23.8391491114822,81.71074600292461,49.138393,344.6132,1,180,1,1,3
14.0,31563.9,2808.3250000000007,10,10,19,5.0,29,21.0,8.44,8.0,2241.78,41.35368043826055,99.5232497682634,81.90031,349.40894,13,156,1,2,3
